,Xf,Xa,Xi,phi,Tad,Flammable
396,0.16,0.77,0.07,0.6571487484352398,1676.1907063287022,1.0
397,0.16,0.76,0.08,0.6659663377450594,1675.5209038202013,1.0
398,0.16,0.75,0.09,0.6750126039405342,1674.853883750338,1.0
399,0.16,0.74,0.1,0.684296559708791,1674.1896719511635,1.0
400,0.16,0.73,0.11,0.6938276976564439,1673.5282973119859,1.0
401,0.16,0.72,0.12,0.703616022684819,1672.8697919297003,1.0
402,0.16,0.71,0.13,0.7136720870218486,1672.214191319892,1.0
403,0.16,0.7,0.14,0.7240070281685037,1671.5615345818667,1.0
404,0.16,0.69,0.15,0.7346326100466283,1670.9118644898351,1.0
405,0.16,0.68,0.16,0.7455612676677795,1670.2652275050368,1.0
406,0.16,0.67,0.17,0.7568061556796694,1669.6216734951702,1.0
407,0.16,0.66,0.18,0.7683812011886686,1668.9812551720681,1.0
408,0.16,0.65,0.19,0.7803011613043502,1668.344026876654,1.0
409,0.16,0.64,0.2,0.7925816859059908,1667.71004232906,1.0
410,0.16,0.63,0.21,0.8052393861923739,1667.0793505899214,1.0
411,0.16,0.62,0.22,0.8182919096462795,1666.4519889006988,1.0
412,0.16,0.61,0.23,0.8317580221250651,1665.8279699488667,1.0
413,0.16,0.6,0.24,0.845657697880361,1665.2072588603353,1.0
414,0.16,0.59,0.25,0.8600122184150218,1664.5897305002347,1.0
415,0.16,0.58,0.26,0.8748442812063157,1663.9750870861242,1.0
416,0.16,0.57,0.27,0.8901781194635799,1663.3626906220409,1.0
417,0.16,0.56,0.28,0.9060396342493734,1662.751196663277,1.0
418,0.16,0.55,0.29,0.9224565404793116,1662.1376719316966,1.0
419,0.16,0.54,0.3,0.9394585285317588,1661.5151514716463,1.0
420,0.16,0.53,0.31,0.957077443449815,1660.8642880146028,1.0
421,0.16,0.52,0.32,0.9753474840111068,1660.1122074817984,1.0
422,0.16,0.51,0.33,0.9943054242835745,1658.6410210638462,1.0
423,0.16,0.5,0.34,1.0139908606873533,1640.5556665612012,1.0
424,0.16,0.49,0.35,1.0344464880554733,1611.6609481341893,1.0
425,0.16,0.48,0.36,1.0557184087436362,1582.6052175673565,1.0
426,0.16,0.47,0.37,1.0778564794989856,1553.555418530904,1.0
427,0.16,0.46,0.38,1.1009147015808507,1524.5351474269291,1.0
428,0.16,0.45,0.39,1.1249516605590753,1495.5535447479429,1.0
429,0.16,0.44,0.4,1.1500310233301603,1466.6164924371894,1.0
430,0.16,0.43,0.41,1.1762221012284335,1437.729004281665,1.0
431,0.16,0.42,0.42,1.2036004897191572,1408.8959836052695,1.0
432,0.16,0.41,0.43,1.2322487971061935,1380.1225468140558,1.0
433,0.16,0.4,0.44,1.2622574770483084,1351.4141750456315,1.0
434,0.16,0.39,0.45,1.2937257825565296,1322.7768064617094,1.0
435,0.16,0.38,0.46,1.3267628626690515,1294.2168878463617,1.0
436,0.16,0.37,0.47,1.36148902733501,1265.7414139003326,0.0
437,0.16,0.36,0.48,1.3980372113967847,1237.3579491141,0.0
438,0.16,0.3,0.54,1.6651190846050044,1069.4847943244222,0.0
439,0.16,0.2,0.64,2.4322592612702816,817.4635546752208,0.0
440,0.16,0.1,0.74,4.465482188696971,707.1113863810045,0.0
441,0.16,0.0,0.84,25.695211365308754,554.7761038334498,0.0
442,0.17,0.83,0.0,0.6464274489261393,1752.178653540285,1.0
443,0.17,0.82,0.01,0.6544910588248789,1751.4028979127154,1.0
444,0.17,0.81,0.02,0.6627487548544114,1750.6302155938881,1.0
445,0.17,0.8,0.03,0.6712076296733984,1749.8606115121077,1.0
446,0.17,0.79,0.04,0.6798751257931013,1749.0940903385888,1.0
447,0.17,0.78,0.05,0.68875905741775,1748.330659199587,1.0
448,0.17,0.77,0.06,0.6978676339417221,1747.5703216925622,1.0
449,0.17,0.76,0.07,0.7072094852520403,1746.813082789399,1.0
450,0.17,0.75,0.08,0.7167936890001134,1746.0589453512966,1.0
451,0.17,0.74,0.09,0.7266298000238738,1745.3079096048264,1.0
452,0.17,0.73,0.1,0.7367278821207687,1744.5599716450388,1.0
453,0.17,0.72,0.11,0.7470985423937027,1743.8151213294177,1.0
454,0.17,0.71,0.12,0.7577529684163361,1743.0733392914701,1.0
455,0.17,0.7,0.13,0.7687029684914947,1742.3345926638171,1.0
456,0.17,0.69,0.14,0.7799610153072414,1741.598828879153,1.0
457,0.17,0.68,0.15,0.7915402933299257,1740.8659665551027,1.0
458,0.17,0.67,0.16,0.8034547503128169,1740.1358818610543,1.0
459,0.17,0.66,0.17,0.8157191533433988,1739.4083877135383,1.0
460,0.17,0.65,0.18,0.8283491499028626,1738.6832012688878,1.0
461,0.17,0.64,0.19,0.841361334468641,1737.9598916742023,1.0
462,0.17,0.63,0.2,0.8547733212560771,1737.2377932414756,1.0
463,0.17,0.62,0.21,0.8686038237697161,1736.515855203476,1.0
464,0.17,0.61,0.22,0.8828727419197295,1735.7923685868855,1.0
465,0.17,0.6,0.23,0.8976012575563215,1735.0644382303274,1.0
466,0.17,0.59,0.24,0.9128119393866406,1734.3268788833366,1.0
467,0.17,0.58,0.25,0.9285288583671243,1733.5696554346428,1.0
468,0.17,0.57,0.26,0.9447777148121718,1732.7710323449135,1.0
469,0.17,0.56,0.27,0.9615859786309147,1731.874877317103,1.0
470,0.17,0.55,0.28,0.9789830443016779,1730.6828807356922,1.0
471,0.17,0.54,0.29,0.9970004024232867,1727.747334469263,1.0
472,0.17,0.53,0.3,1.0156718299494347,1708.867460879713,1.0
473,0.17,0.52,0.31,1.0350336015238188,1680.3832131740444,1.0
474,0.17,0.51,0.32,1.0551247246980542,1651.4396937349798,1.0
475,0.17,0.5,0.33,1.0759872022416053,1622.4467782400493,1.0
476,0.17,0.49,0.34,1.097666325255474,1593.462614067154,1.0
477,0.17,0.48,0.35,1.1202110013941506,1564.50562491177,1.0
478,0.17,0.47,0.36,1.1436741232017906,1535.584824106013,1.0
479,0.17,0.46,0.37,1.168112982401268,1506.70617652047,1.0
480,0.17,0.45,0.38,1.193589736966634,1477.874567121633,1.0
481,0.17,0.44,0.39,1.220171938995005,1449.094565010308,1.0
482,0.17,0.43,0.4,1.2479331328160463,1420.3707863237792,1.0
483,0.17,0.42,0.41,1.2769535344896075,1391.7080856987268,1.0
